index,date,amount,merchant,description,receipt_url,has_receipt,gemini_verdict,llama_verdict,final_status,verification_sources
738,2025-06-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2025-06-24_21_95.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
739,2025-06-24,$9.00,HUGGINGFACE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/huggingface_2025-06-24_9_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
742,2025-06-27,$32.32,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-06-27_32_32.png,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
744,2025-06-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2025-06-30_32_93.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
745,2025-07-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2025-07-01_19_76_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
748,2025-07-08,$37.67,MONGODBCLOUD BRIANS...,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/mongodbcloud_brians_2025-07-08_37_67_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
749,2025-07-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2025-07-08_13_13_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
751,2025-07-11,$5.00,EVERY STUDIO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/every_studio_2025-07-11_5_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
753,2025-07-14,$10.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-07-14_10_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
757,2025-07-21,$75.56,TST*LEMONGRASS SUSHI AND,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstlemongrass_sushi_and_2025-07-21_75_56_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
758,2025-07-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2025-07-24_21_95.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
759,2025-07-24,$23.45,VZWRLSS*ETM SCT1456901,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/vzwrlssetm_sct1456901_2025-07-24_23_45.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
760,2025-07-25,$9.00,HUGGINGFACE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/huggingface_2025-07-25_9_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
762,2025-07-28,$0.75,HIVE CO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/hive_co_2025-07-28_0_75_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
763,2025-07-30,$5.00,EVERY STUDIO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/every_studio_2025-07-30_5_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
764,2025-07-30,$20.00,VZWRLSS*PREPAID PYMNT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/vzwrlssprepaid_pymnt_2025-07-30_20_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
765,2025-08-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2025-08-01_19_76_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
766,2025-08-02,$30.16,MONGODBCLOUD BRIANS...,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/mongodbcloud_brians_2025-08-02_30_16_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
771,2025-08-08,$49.25,SODEXO AT BELMONT UNIVER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sodexo_at_belmont_univer_2025-08-08_49_25.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
791,2025-10-03,$20.00,IDEOGRAM AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/ideogram_ai_2025-10-03_20_0.png,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
792,2025-10-04,$5.68,ANTHROPIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/anthropic_2025-10-04_5_68.png,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
796,2025-10-21,$334.00,CLEAR *CLEARME.COM,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/clear_clearmecom_2025-10-21_334_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
799,2025-11-01,$52.68,NOTION LABS INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/notion_labs_inc_2025-11-01_52_68.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
801,2024-07-12,$9.29,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-07-12_9_29.png,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
802,2024-08-06,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-06_21_00.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
805,2024-10-18,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-18_25_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
812,2024-09-28,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-09-28_25_0_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
813,2024-10-18,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-18_25_0_2.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
815,2024-07-12,$9.29,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-07-12_9_29_2.png,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
816,2024-08-06,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-06_21_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
829,2025-10-22,$158.04,runway,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/incoming/receipt_19a0b09638e6_att0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
830,2025-09-10,$120.00,taskade,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/incoming/receipt_199314a94cc4_att0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
831,2025-10-28,$5.00,railway corporation,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/incoming/receipt_19a28cbc06ea_att0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
