index,date,amount,merchant,description,receipt_url,has_receipt,gemini_verdict,llama_verdict,final_status,gemini_confidence,notes
409,2024-12-07,$664.98,SOUTHWES 5262587584631,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/southwes_5262587584631_2024-12-07_664_98.jpg,Yes,,,NOT_VERIFIED,,
410,2024-12-07,$34.68,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-07_34_68.png,Yes,,,NOT_VERIFIED,,
411,2024-12-07,$40.60,VHLV-CHOW FUN,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/vhlv_chow_fun_2024-12-07_40_6.jpg,Yes,,,NOT_VERIFIED,,
399,2024-12-06,$9.86,STARBUCKS STORE 00661,,,No,,,MISSING_RECEIPT,,
394,2024-12-06,$33.38,COSMOPOL-BANG BAR,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cosmopol_bang_bar_2024-12-06_33_38.jpg,Yes,,,NOT_VERIFIED,,
395,2024-12-06,$29.87,CURB LV TAXI YCS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/curb_lv_taxi_ycs_2024-12-06_29_87.jpg,Yes,,,NOT_VERIFIED,,
396,2024-12-06,$18.89,CURB LV TAXI YCS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/curb_lv_taxi_ycs_2024-12-06_18_89_3.jpg,Yes,,,NOT_VERIFIED,,
397,2024-12-06,$43.49,DESERT CAB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/desert_cab_2024-12-06_43_49_3.jpg,Yes,,,NOT_VERIFIED,,
398,2024-12-06,$17.55,PORT OF SUBS 0053,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/port_of_subs_0053_2024-12-06_17_55_3.jpg,Yes,,,NOT_VERIFIED,,
400,2024-12-06,$20.84,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-06_20_84.jpg,Yes,,,NOT_VERIFIED,,
401,2024-12-06,$54.93,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-06_54_93.jpg,Yes,,,NOT_VERIFIED,,
402,2024-12-06,$35.21,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-06_35_21_3.jpg,Yes,,,NOT_VERIFIED,,
388,2024-12-05,$38.82,BONANNOS NY PIZZERIA D,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/bonannos_ny_pizzeria_d_2024-12-05_38_82_3.jpg,Yes,,,NOT_VERIFIED,,
389,2024-12-05,$24.25,CHICK-FIL-A LAS VEGAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chick_fil_a_las_vegas_2024-12-05_24_25.jpg,Yes,,,NOT_VERIFIED,,
390,2024-12-05,$34.44,DESERT CAB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/desert_cab_2024-12-05_34_44.jpg,Yes,,,NOT_VERIFIED,,
391,2024-12-05,$26.50,LAS VEGAS CONVENTION CTR,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/las_vegas_convention_ctr_2024-12-05_26_5.jpg,Yes,,,NOT_VERIFIED,,
393,2024-12-05,$21.51,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-05_21_51_3.jpg,Yes,,,NOT_VERIFIED,,
384,2024-12-04,$37.18,CURB LV TAXI NELLIS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/curb_lv_taxi_nellis_2024-12-04_37_18.jpg,Yes,,,NOT_VERIFIED,,
385,2024-12-04,$46.32,CURB LV TAXI YCS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/curb_lv_taxi_ycs_2024-12-04_46_32.jpg,Yes,,,NOT_VERIFIED,,
386,2024-12-04,$75.00,PROFESSIONAL RODEO COWBO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/professional_rodeo_cowbo_2024-12-04_75_0.jpeg,Yes,,,NOT_VERIFIED,,
378,2024-12-03,$708.64,COSMOPOL-BLUE RIBBON,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cosmopol_blue_ribbon_2024-12-03_708_64.jpg,Yes,,,NOT_VERIFIED,,
379,2024-12-03,$31.67,RWLV RW STORE HILTON,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/rwlv_rw_store_hilton_2024-12-03_31_67_3.jpg,Yes,,,NOT_VERIFIED,,
380,2024-12-03,$22.37,STARBUCKS 65853,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/starbucks_65853_2024-12-03_22_37_3.jpg,Yes,,,NOT_VERIFIED,,
381,2024-12-03,$28.46,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-03_28_46_3.png,Yes,,,NOT_VERIFIED,,
382,2024-12-03,$48.15,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-03_48_15.jpg,Yes,,,NOT_VERIFIED,,
383,2024-12-03,$24.22,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-03_24_22.jpg,Yes,,,NOT_VERIFIED,,
373,2024-12-02,$11.00,SO PT CATALINA BAR,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/so_pt_catalina_bar_2024-12-02_11_00.jpg,Yes,,,NOT_VERIFIED,,
374,2024-12-02,$12.25,THE URBAN JUICER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/the_urban_juicer_2024-12-02_12_25_3.jpg,Yes,,,NOT_VERIFIED,,
375,2024-12-02,$51.07,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-02_51_07_3.jpg,Yes,,,NOT_VERIFIED,,
376,2024-12-02,$37.14,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-02_37_14_3.jpg,Yes,,,NOT_VERIFIED,,
377,2024-12-02,$20.14,WENDYS #652,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/wendys_652_2024-12-02_20_14.jpg,Yes,,,NOT_VERIFIED,,
372,2024-12-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-12-01_19_76_3.jpg,Yes,,,NOT_VERIFIED,,
370,2024-11-30,$100.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-30_100_0.jpg,Yes,,,NOT_VERIFIED,,
371,2024-11-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-11-30_32_93.jpg,Yes,,,NOT_VERIFIED,,
368,2024-11-29,$123.17,GOLDEN NUGGET HOTEL LV,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/golden_nugget_hotel_lv_2024-11-29_123_17.png,Yes,,,NOT_VERIFIED,,
366,2024-11-27,$12.84,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-11-27_12_84.jpg,Yes,,,NOT_VERIFIED,,
367,2024-11-27,$884.98,SOUTHWES 5262584463367,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/southwes_5262584463367_2024-11-27_884_98.jpg,Yes,,,NOT_VERIFIED,,
365,2024-11-26,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-26_26_25_3.jpg,Yes,,,NOT_VERIFIED,,
361,2024-11-25,$72.89,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-11-25_72_89_3.jpg,Yes,,,NOT_VERIFIED,,
362,2024-11-25,$51.98,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-11-25_51_98.heic,Yes,,,NOT_VERIFIED,,
363,2024-11-25,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-25_26_25_3.jpg,Yes,,,NOT_VERIFIED,,
364,2024-11-25,$38.78,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-25_38_78.jpg,Yes,,,NOT_VERIFIED,,
358,2024-11-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-11-24_21_95.jpg,Yes,,,NOT_VERIFIED,,
360,2024-11-24,$52.99,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-24_52_99.jpg,Yes,,,NOT_VERIFIED,,
357,2024-11-23,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-23_26_25_3.jpg,Yes,,,NOT_VERIFIED,,
354,2024-11-22,$34.90,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-22_34_9.jpg,Yes,,,NOT_VERIFIED,,
355,2024-11-22,$59.46,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-22_59_46.png,Yes,,,NOT_VERIFIED,,
356,2024-11-22,$15.51,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-22_15_51.jpg,Yes,,,NOT_VERIFIED,,
352,2024-11-21,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-21_26_25_3.jpg,Yes,,,NOT_VERIFIED,,
353,2024-11-21,$34.96,PARKING OMNI NASHVILLE PA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/parking_omni_nashville_pa_2024-11-21_34_96_3.jpg,Yes,,,NOT_VERIFIED,,
350,2024-11-20,$100.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-20_100_0.jpg,Yes,,,NOT_VERIFIED,,
351,2024-11-20,$20.66,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-20_20_66.jpg,Yes,,,NOT_VERIFIED,,
349,2024-11-19,$30.69,MARSH HOUSE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/marsh_house_2024-11-19_30_69.jpg,Yes,,,NOT_VERIFIED,,
823,2024-11-18,$32.93,Midjourney,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/receipt_19a2665bba37_att1.jpg,Yes,,,NOT_VERIFIED,,
348,2024-11-18,$160.00,CHARTMETRIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chartmetric_2024-11-18_160_0.jpg,Yes,,,NOT_VERIFIED,,
347,2024-11-17,$47.34,BROADWAY BREWHOUSE DOWNTO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/broadway_brewhouse_downto_2024-11-17_47_34_3.jpg,Yes,,,NOT_VERIFIED,,
346,2024-11-16,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-16_26_25_3.jpg,Yes,,,NOT_VERIFIED,,
341,2024-11-15,$29.40,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-15_29_4.jpg,Yes,,,NOT_VERIFIED,,
342,2024-11-15,$15.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-15_15_99_3.jpg,Yes,,,NOT_VERIFIED,,
344,2024-11-15,$16.80,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-15_16_8.jpg,Yes,,,NOT_VERIFIED,,
336,2024-11-14,$279.44,12 SOUTH TAPROOM &AMP; GRILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/12_south_taproom_amp_grill_2024-11-14_279_44.jpg,Yes,,,NOT_VERIFIED,,
337,2024-11-14,$27.44,ANTHROPIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/anthropic_2024-11-14_27_44.jpg,Yes,,,NOT_VERIFIED,,
338,2024-11-14,$5.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2024-11-14_5_0.jpg,Yes,,,NOT_VERIFIED,,
339,2024-11-14,$15.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-14_15_99_3.jpg,Yes,,,NOT_VERIFIED,,
340,2024-11-14,$7.76,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-14_7_76.jpg,Yes,,,NOT_VERIFIED,,
332,2024-11-13,$1043.66,GIVERGY: CHARITY EVENT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/givergy_charity_event_2024-11-13_1043_66_3.jpg,Yes,,,NOT_VERIFIED,,
333,2024-11-13,$15.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-13_15_99_3.jpg,Yes,,,NOT_VERIFIED,,
334,2024-11-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2024-11-13_9_0.jpg,Yes,,,NOT_VERIFIED,,
335,2024-11-13,$42.01,SQ *THE PERCH,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_the_perch_2024-11-13_42_01.jpg,Yes,,,NOT_VERIFIED,,
330,2024-11-12,$176.99,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-12_176_99.jpg,Yes,,,NOT_VERIFIED,,
331,2024-11-12,$361.72,SH NASHVILLE F&AMP;B,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2024-11-12_361_72.jpg,Yes,,,NOT_VERIFIED,,
329,2024-11-09,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-09_50_0.jpg,Yes,,,NOT_VERIFIED,,
324,2024-11-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-11-08_10_0.jpg,Yes,,,NOT_VERIFIED,,
325,2024-11-08,$25.57,DD *DOORDASH LASPALMAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_laspalmas_2024-11-08_25_57.png,Yes,,,NOT_VERIFIED,,
326,2024-11-08,$10.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-08_10_99_3.jpg,Yes,,,NOT_VERIFIED,,
327,2024-11-08,$45.24,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-08_45_24.PNG,Yes,,,NOT_VERIFIED,,
328,2024-11-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-11-08_13_13_3.jpg,Yes,,,NOT_VERIFIED,,
320,2024-11-07,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imadaai_2024-11-07_50_00.jpg,Yes,,,NOT_VERIFIED,,
321,2024-11-07,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-07_26_25_3.jpg,Yes,,,NOT_VERIFIED,,
322,2024-11-07,$20.64,SQ *CANNERY HALL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_cannery_hall_2024-11-07_20_64_3.jpg,Yes,,,NOT_VERIFIED,,
323,2024-11-07,$12.46,SQ *DISTRICT COFFEE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_district_coffee_2024-11-07_12_46_3.jpg,Yes,,,NOT_VERIFIED,,
318,2024-11-06,$23.21,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-11-06_23_21_3.jpg,Yes,,,NOT_VERIFIED,,
319,2024-11-06,$102.26,SH NASHVILLE F&AMP;B,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fb_2024-11-06_102_26.jpg,Yes,,,NOT_VERIFIED,,
316,2024-11-04,$39.87,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-11-04_39_87.jpg,Yes,,,NOT_VERIFIED,,
315,2024-11-03,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-03_25_0.jpg,Yes,,,NOT_VERIFIED,,
310,2024-11-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-11-01_19_76_3.jpg,Yes,,,NOT_VERIFIED,,
311,2024-11-01,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-01_25_0.jpg,Yes,,,NOT_VERIFIED,,
312,2024-11-01,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-01_21_0.jpg,Yes,,,NOT_VERIFIED,,
313,2024-11-01,$52.68,NOTION LABS INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/notion_labs_inc_2024-11-01_52_68.jpg,Yes,,,NOT_VERIFIED,,
314,2024-11-01,$23.27,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-01_23_27.jpg,Yes,,,NOT_VERIFIED,,
309,2024-10-31,$67.97,DD *DOORDASH KALAMATAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_kalamatas_2024-10-31_67_97.jpg,Yes,,,NOT_VERIFIED,,
306,2024-10-30,$159.74,12 SOUTH TAPROOM &AMP; GRILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/12_south_taproom_amp_grill_2024-10-30_159_74_3.jpg,Yes,,,NOT_VERIFIED,,
307,2024-10-30,$49.24,DD *DOORDASH TACOBAMBA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_tacobamba_2024-10-30_49_24_3.jpg,Yes,,,NOT_VERIFIED,,
308,2024-10-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-10-30_32_93.jpg,Yes,,,NOT_VERIFIED,,
305,2024-10-28,$60.00,JJK FOUNDATION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/jjk_foundation_2024-10-28_60_0.jpg,Yes,,,NOT_VERIFIED,,
301,2024-10-26,$19.99,IMDBPRO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imdbpro_2024-10-26_19_99.jpg,Yes,,,NOT_VERIFIED,,
302,2024-10-26,$427.56,LE MERIDIEN ST. LOUIS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/le_meridien_st_louis_2024-10-26_427_56_3.jpg,Yes,,,NOT_VERIFIED,,
303,2024-10-26,$49.71,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-10-26_49_71_3.jpg,Yes,,,NOT_VERIFIED,,
299,2024-10-25,$27.00,BONHOMME PLACE GARAGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/bonhomme_place_garage_2024-10-25_27_0.png,Yes,,,NOT_VERIFIED,,
300,2024-10-25,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-25_50_0.jpg,Yes,,,NOT_VERIFIED,,
298,2024-10-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-10-24_21_95.jpg,Yes,VERIFIED,,VERIFIED,100,"The receipt total is $21.95, which matches the bank transaction amount. The receipt date is October "
827,2024-10-23,$6.73,Belcourt Luke II,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/belcourt_luke_ii_2024-10-23_6_73.jpg,Yes,VERIFIED,,VERIFIED,100,The receipt total ($6.73) matches the bank transaction amount ($6.73). The receipt date (2024-10-23)
295,2024-10-23,$6.73,201 BELCOURT LOT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/201_belcourt_lot_2024-10-23_6_73.jpg,Yes,VERIFIED,,VERIFIED,100,"The receipt total is $6.73, the date is 2024-10-23, and the merchant is Belcourt Lot 201. All match "
297,2024-10-23,$34.75,TST*FIDO BONGO JAVA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstfido_bongo_java_2024-10-23_34_75_3.jpg,Yes,VERIFIED,,VERIFIED,100,"The receipt total is $34.75, which matches the bank transaction amount. The receipt date is 2024-10-"
294,2024-10-22,$144.00,RUNWAY STANDARD PLAN,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/runway_standard_plan_2024-10-22_144_0.jpg,Yes,VERIFIED,,VERIFIED,100,"The receipt total is $144.00, the date is 2024-10-22, and the merchant is Runway AI, Inc. This match"
806,2024-10-21,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-21_50_0.jpg,Yes,VERIFIED,,VERIFIED,95,The receipt total matches the bank transaction amount. The merchant name 'Ada AI' reasonably matches
819,2024-10-21,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-21_50_0_2.jpg,Yes,VERIFIED,,VERIFIED,100,"The receipt shows a total of $50.00, the date is within 7 days of the bank transaction date, and the"
292,2024-10-18,$160.00,CHARTMETRIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chartmetric_2024-10-18_160_0.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
805,2024-10-18,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-18_25_0.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
813,2024-10-18,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-18_25_0_2.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
284,2024-10-16,$1450.00,ACADEMY OF COUNTRY MUS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/academy_of_country_mus_2024-10-16_1450_0.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
286,2024-10-16,$133.44,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-10-16_133_44.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
287,2024-10-16,$19.94,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_19_94.png,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
289,2024-10-16,$37.48,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-16_37_48.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
290,2024-10-16,$29.73,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-16_29_73.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
291,2024-10-16,$84.35,SH NASHVILLE F&AMP;B,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2024-10-16_84_35.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
804,2024-10-16,$26.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_26_22.png,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
818,2024-10-16,$26.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_26_22_2.png,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
283,2024-10-15,$422.72,CHAR GREEN HILLS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/char_green_hills_2024-10-15_422_72_3.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
282,2024-10-14,$5.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2024-10-14_5_0.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
281,2024-10-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2024-10-13_9_0.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
276,2024-10-11,$24.22,DD *DOORDASH LASPALMAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_laspalmas_2024-10-11_24_22.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
277,2024-10-11,$23.27,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_23_27.PNG,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
278,2024-10-11,$27.14,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_27_14.jpg,Yes,UNCLEAR,,NEEDS_REVIEW,0,API error: 429
